"","Broad_Category","Archive_Date","District","sum"
"691","STEM","2025-01-24","Total",12
"692","STEM","2025-01-31","Total",12
"693","STEM","2025-02-07","Total",15
"694","STEM","2025-02-14","Total",17
"695","STEM","2025-02-21","Total",27
"696","STEM","2025-02-28","Total",33
"697","STEM","2025-03-07","Total",31
"698","STEM","2025-03-14","Total",48
"699","STEM","2025-03-21","Total",42
"700","STEM","2025-03-28","Total",43
"701","STEM","2025-04-04","Total",40
"702","STEM","2025-04-11","Total",40
"703","STEM","2025-04-18","Total",31
"704","STEM","2025-04-25","Total",29
"705","STEM","2025-05-02","Total",30
"706","STEM","2025-05-09","Total",31
"707","STEM","2025-05-16","Total",29
"708","STEM","2025-05-23","Total",24
"709","STEM","2025-05-30","Total",23
"710","STEM","2025-06-06","Total",22
"711","STEM","2025-06-13","Total",15
"712","STEM","2025-06-20","Total",16
"713","STEM","2025-06-27","Total",14
"714","STEM","2025-07-04","Total",12
"715","STEM","2025-07-11","Total",11
"716","STEM","2025-07-18","Total",9
"717","STEM","2025-07-25","Total",9
"718","STEM","2025-08-01","Total",6
"719","STEM","2025-08-08","Total",4
"720","STEM","2025-08-15","Total",5
"721","STEM","2025-08-22","Total",5
"722","STEM","2025-08-29","Total",4
"723","STEM","2025-09-05","Total",3
"724","STEM","2025-09-12","Total",3
"725","STEM","2025-09-19","Total",3
"726","STEM","2025-09-26","Total",3
"727","STEM","2025-10-03","Total",4
"728","STEM","2025-10-10","Total",4
"729","STEM","2025-10-17","Total",4
"730","STEM","2025-10-24","Total",4
"731","STEM","2025-10-31","Total",4
"732","STEM","2025-11-07","Total",5
"733","STEM","2025-11-14","Total",6
"734","STEM","2025-11-21","Total",6
"735","STEM","2025-11-28","Total",6
"736","STEM","2025-12-05","Total",6
"737","STEM","2025-12-12","Total",7
"738","STEM","2025-12-19","Total",6
"739","STEM","2025-12-26","Total",6
"740","STEM","2026-01-02","Total",6
"741","STEM","2026-01-09","Total",6
"742","STEM","2026-01-16","Total",6
"743","STEM","2026-01-23","Total",7
"744","STEM","2026-01-30","Total",10
"745","STEM","2026-02-06","Total",13
"746","STEM","2026-02-13","Total",14
"747","STEM","2026-02-20","Total",21
"748","STEM","2026-02-27","Total",21
"749","Secondary Social Studies","2024-08-09","Total",5
"750","Secondary Social Studies","2024-08-16","Total",1
"751","Secondary Social Studies","2024-08-23","Total",1
"752","Secondary Social Studies","2024-08-30","Total",1
"753","Secondary Social Studies","2024-09-06","Total",1
"754","Secondary Social Studies","2024-09-13","Total",1
"755","Secondary Social Studies","2024-09-20","Total",1
"756","Secondary Social Studies","2024-09-27","Total",2
"757","Secondary Social Studies","2024-10-04","Total",2
"758","Secondary Social Studies","2024-10-11","Total",2
"759","Secondary Social Studies","2024-10-18","Total",2
"760","Secondary Social Studies","2024-10-25","Total",2
"761","Secondary Social Studies","2024-11-01","Total",2
"762","Secondary Social Studies","2024-11-08","Total",1
"763","Secondary Social Studies","2024-11-15","Total",1
"764","Secondary Social Studies","2024-11-22","Total",1
"765","Secondary Social Studies","2024-11-29","Total",1
"766","Secondary Social Studies","2024-12-06","Total",1
"767","Secondary Social Studies","2024-12-13","Total",1
"768","Secondary Social Studies","2024-12-20","Total",1
"769","Secondary Social Studies","2024-12-27","Total",1
"770","Secondary Social Studies","2025-01-03","Total",1
"771","Secondary Social Studies","2025-01-10","Total",1
"772","Secondary Social Studies","2025-01-17","Total",1
"773","Secondary Social Studies","2025-01-24","Total",1
"774","Secondary Social Studies","2025-01-31","Total",1
"775","Secondary Social Studies","2025-02-07","Total",1
"776","Secondary Social Studies","2025-02-14","Total",4
"777","Secondary Social Studies","2025-02-21","Total",8
"778","Secondary Social Studies","2025-02-28","Total",9
"779","Secondary Social Studies","2025-03-07","Total",7
"780","Secondary Social Studies","2025-03-14","Total",15
"781","Secondary Social Studies","2025-03-21","Total",14
"782","Secondary Social Studies","2025-03-28","Total",10
"783","Secondary Social Studies","2025-04-04","Total",8
"784","Secondary Social Studies","2025-04-11","Total",8
"785","Secondary Social Studies","2025-04-18","Total",9
"786","Secondary Social Studies","2025-04-25","Total",5
"787","Secondary Social Studies","2025-05-02","Total",6
"788","Secondary Social Studies","2025-05-09","Total",7
"789","Secondary Social Studies","2025-05-16","Total",7
"790","Secondary Social Studies","2025-05-23","Total",5
"791","Secondary Social Studies","2025-05-30","Total",3
"792","Secondary Social Studies","2025-06-06","Total",2
"793","Secondary Social Studies","2025-06-13","Total",1
"794","Secondary Social Studies","2025-06-20","Total",1
"795","Secondary Social Studies","2025-06-27","Total",1
"796","Secondary Social Studies","2025-08-08","Total",1
"797","Secondary Social Studies","2025-08-15","Total",1
"798","Secondary Social Studies","2025-08-22","Total",1
"799","Secondary Social Studies","2025-08-29","Total",1
"800","Secondary Social Studies","2025-11-07","Total",1
"801","Secondary Social Studies","2025-11-14","Total",1
"802","Secondary Social Studies","2025-11-21","Total",2
"803","Secondary Social Studies","2025-11-28","Total",2
"804","Secondary Social Studies","2025-12-05","Total",1
"805","Secondary Social Studies","2025-12-12","Total",2
"806","Secondary Social Studies","2025-12-19","Total",2
"807","Secondary Social Studies","2025-12-26","Total",2
"808","Secondary Social Studies","2026-01-02","Total",2
"809","Secondary Social Studies","2026-01-09","Total",3
"810","Secondary Social Studies","2026-01-16","Total",2
"811","Secondary Social Studies","2026-01-23","Total",2
"812","Secondary Social Studies","2026-01-30","Total",2
"813","Secondary Social Studies","2026-02-06","Total",2
"814","Secondary Social Studies","2026-02-13","Total",4
"815","Secondary Social Studies","2026-02-20","Total",5
"816","Secondary Social Studies","2026-02-27","Total",7
"817","Special Education","2024-08-09","Total",53
"818","Special Education","2024-08-16","Total",21
"819","Special Education","2024-08-23","Total",20
"820","Special Education","2024-08-30","Total",21
"821","Special Education","2024-09-06","Total",15
"822","Special Education","2024-09-13","Total",21
"823","Special Education","2024-09-20","Total",21
"824","Special Education","2024-09-27","Total",24
"825","Special Education","2024-10-04","Total",24
"826","Special Education","2024-10-11","Total",24
"827","Special Education","2024-10-18","Total",24
"828","Special Education","2024-10-25","Total",24
"829","Special Education","2024-11-01","Total",23
"830","Special Education","2024-11-08","Total",25
"831","Special Education","2024-11-15","Total",26
"832","Special Education","2024-11-22","Total",27
"833","Special Education","2024-11-29","Total",24
"834","Special Education","2024-12-06","Total",24
"835","Special Education","2024-12-13","Total",25
"836","Special Education","2024-12-20","Total",26
"837","Special Education","2024-12-27","Total",26
"838","Special Education","2025-01-03","Total",27
"839","Special Education","2025-01-10","Total",29
"840","Special Education","2025-01-17","Total",23
"841","Special Education","2025-01-24","Total",27
"842","Special Education","2025-01-31","Total",26
"843","Special Education","2025-02-07","Total",29
"844","Special Education","2025-02-14","Total",34
"845","Special Education","2025-02-21","Total",40
"846","Special Education","2025-02-28","Total",44
"847","Special Education","2025-03-07","Total",47
"848","Special Education","2025-03-14","Total",56
"849","Special Education","2025-03-21","Total",54
"850","Special Education","2025-03-28","Total",56
"851","Special Education","2025-04-04","Total",48
"852","Special Education","2025-04-11","Total",47
"853","Special Education","2025-04-18","Total",47
"854","Special Education","2025-04-25","Total",45
"855","Special Education","2025-05-02","Total",37
"856","Special Education","2025-05-09","Total",41
"857","Special Education","2025-05-16","Total",41
"858","Special Education","2025-05-23","Total",40
"859","Special Education","2025-05-30","Total",38
"860","Special Education","2025-06-06","Total",39
"861","Special Education","2025-06-13","Total",28
"862","Special Education","2025-06-20","Total",25
"863","Special Education","2025-06-27","Total",26
"864","Special Education","2025-07-04","Total",27
"865","Special Education","2025-07-11","Total",24
"866","Special Education","2025-07-18","Total",23
"867","Special Education","2025-07-25","Total",24
"868","Special Education","2025-08-01","Total",26
"869","Special Education","2025-08-08","Total",20
"870","Special Education","2025-08-15","Total",17
"871","Special Education","2025-08-22","Total",16
"872","Special Education","2025-08-29","Total",16
"873","Special Education","2025-09-05","Total",8
"874","Special Education","2025-09-12","Total",9
"875","Special Education","2025-09-19","Total",9
"876","Special Education","2025-09-26","Total",9
"877","Special Education","2025-10-03","Total",8
"878","Special Education","2025-10-10","Total",7
"879","Special Education","2025-10-17","Total",7
"880","Special Education","2025-10-24","Total",6
"881","Special Education","2025-10-31","Total",7
"882","Special Education","2025-11-07","Total",15
"883","Special Education","2025-11-14","Total",14
"884","Special Education","2025-11-21","Total",12
"885","Special Education","2025-11-28","Total",12
"886","Special Education","2025-12-05","Total",11
"887","Special Education","2025-12-12","Total",11
"888","Special Education","2025-12-19","Total",11
"889","Special Education","2025-12-26","Total",13
"890","Special Education","2026-01-02","Total",12
"891","Special Education","2026-01-09","Total",12
"892","Special Education","2026-01-16","Total",12
"893","Special Education","2026-01-23","Total",15
"894","Special Education","2026-01-30","Total",18
"895","Special Education","2026-02-06","Total",20
"896","Special Education","2026-02-13","Total",23
"897","Special Education","2026-02-20","Total",29
"898","Special Education","2026-02-27","Total",35
"899","Art","2025-01-17","Sublette County School District 1",1
"900","Art","2025-01-24","Big Horn School District 4",1
"901","Art","2025-01-24","Niobrara County School District 1",1
"902","Art","2025-01-24","Sublette County School District 1",1
"903","Art","2025-01-31","Big Horn School District 4",1
"904","Art","2025-01-31","Campbell County Scholl District 1",1
"905","Art","2025-01-31","Niobrara County School District 1",1
"906","Art","2025-01-31","Sublette County School District 1",1
"907","Art","2025-02-07","Big Horn School District 4",1
"908","Art","2025-02-07","Campbell County Scholl District 1",1
"909","Art","2025-02-07","Fremont County School District 25",1
"910","Art","2025-02-07","Niobrara County School District 1",1
"911","Art","2025-02-14","Big Horn School District 4",1
"912","Art","2025-02-14","Campbell County Scholl District 1",1
"913","Art","2025-02-14","Fremont County School District 25",1
"914","Art","2025-02-14","Niobrara County School District 1",1
"915","Art","2025-02-21","Big Horn School District 4",1
"916","Art","2025-02-21","Campbell County Scholl District 1",1
"917","Art","2025-02-21","Fremont County School District 25",1
"918","Art","2025-02-21","Niobrara County School District 1",1
"919","Art","2025-02-28","Big Horn School District 4",1
"920","Art","2025-02-28","Fremont County School District 25",2
"921","Art","2025-02-28","Niobrara County School District 1",1
"922","Art","2025-03-07","Big Horn School District 4",1
"923","Art","2025-03-07","Crook County School District 1",1
"924","Art","2025-03-07","Fremont County School District 25",1
"925","Art","2025-03-07","Niobrara County School District 1",1
"926","Art","2025-03-14","Big Horn School District 4",1
"927","Art","2025-03-14","Crook County School District 1",1
"928","Art","2025-03-14","Laramie County School District 2",2
"929","Art","2025-03-14","Natrona School District 1",1
"930","Art","2025-03-14","Niobrara County School District 1",1
"931","Art","2025-03-14","Weston County School District 7",1
"932","Art","2025-03-21","Big Horn School District 4",1
"933","Art","2025-03-21","Laramie County School District 2",1
"934","Art","2025-03-21","Niobrara County School District 1",1
"935","Art","2025-03-21","Weston County School District 7",1
"936","Art","2025-03-28","Campbell County Scholl District 1",1
"937","Art","2025-03-28","Fremont County School District 1",1
"938","Art","2025-03-28","Laramie County School District 2",2
"939","Art","2025-03-28","Niobrara County School District 1",1
"940","Art","2025-03-28","Weston County School District 7",1
"941","Art","2025-04-04","Campbell County Scholl District 1",1
"942","Art","2025-04-04","Fremont County School District 1",1
"943","Art","2025-04-04","Laramie County School District 1",1
"944","Art","2025-04-04","Laramie County School District 2",1
"945","Art","2025-04-04","Niobrara County School District 1",1
"946","Art","2025-04-04","Sweetwater County School District 1",2
"947","Art","2025-04-04","Weston County School District 7",1
"948","Art","2025-04-11","Fremont County School District 1",1
"949","Art","2025-04-11","Laramie County School District 1",1
"950","Art","2025-04-11","Laramie County School District 2",2
"951","Art","2025-04-11","Niobrara County School District 1",1
"952","Art","2025-04-11","Sweetwater County School District 1",2
"953","Art","2025-04-11","Weston County School District 7",1
"954","Art","2025-04-18","Fremont County School District 1",2
"955","Art","2025-04-18","Laramie County School District 1",1
"956","Art","2025-04-18","Niobrara County School District 1",1
"957","Art","2025-04-18","Sweetwater County School District 1",3
"958","Art","2025-04-25","Fremont County School District 1",2
"959","Art","2025-04-25","Laramie County School District 1",1
"960","Art","2025-04-25","Natrona School District 1",1
"961","Art","2025-04-25","Niobrara County School District 1",1
"962","Art","2025-04-25","Sweetwater County School District 1",3
"963","Art","2025-05-02","Fremont County School District 1",1
"964","Art","2025-05-02","Johnson County School District 1",1
"965","Art","2025-05-02","Laramie County School District 1",1
"966","Art","2025-05-02","Natrona School District 1",1
"967","Art","2025-05-02","Niobrara County School District 1",1
"968","Art","2025-05-02","Sweetwater County School District 1",3
"969","Art","2025-05-09","Albany Count School District 1",1
"970","Art","2025-05-09","Fremont County School District 1",1
"971","Art","2025-05-09","Johnson County School District 1",1
"972","Art","2025-05-09","Laramie County School District 1",1
"973","Art","2025-05-09","Natrona School District 1",1
"974","Art","2025-05-09","Niobrara County School District 1",1
