"","Category","Archive_Date","Institution","sum"
"2967","Physical Education",2025-01-10,"Western Wyoming Community College",1
"2968","Physical Education",2025-01-17,"Laramie County Community College",1
"2969","Physical Education",2025-01-17,"University of Wyoming",2
"2970","Physical Education",2025-01-17,"Western Wyoming Community College",1
"2971","Physical Education",2025-01-24,"University of Wyoming",2
"2972","Physical Education",2025-01-24,"Western Wyoming Community College",1
"2973","Physical Education",2025-01-31,"University of Wyoming",2
"2974","Physical Education",2025-01-31,"Western Wyoming Community College",1
"2975","Physical Education",2025-02-07,"University of Wyoming",2
"2976","Physical Education",2025-02-07,"Western Wyoming Community College",1
"2977","Physical Education",2025-02-14,"University of Wyoming",1
"2978","Physical Education",2025-02-14,"Western Wyoming Community College",1
"2979","Physical Education",2025-02-21,"University of Wyoming",1
"2980","Physical Education",2025-02-21,"Western Wyoming Community College",1
"2981","Physical Education",2025-02-28,"University of Wyoming",1
"2982","Physical Education",2025-02-28,"Western Wyoming Community College",1
"2983","Physical Education",2025-03-07,"University of Wyoming",1
"2984","Physical Education",2025-03-07,"Western Wyoming Community College",1
"2985","Physical Education",2025-03-14,"University of Wyoming",1
"2986","Physical Education",2025-03-14,"Western Wyoming Community College",1
"2987","Physical Education",2025-03-21,"University of Wyoming",1
"2988","Physical Education",2025-03-21,"Western Wyoming Community College",1
"2989","Physical Education",2025-03-28,"University of Wyoming",1
"2990","Physical Education",2025-03-28,"Western Wyoming Community College",1
"2991","Physical Education",2025-04-04,"University of Wyoming",1
"2992","Physical Education",2025-04-04,"Western Wyoming Community College",1
"2993","Physical Education",2025-04-11,"Western Wyoming Community College",1
"2994","Physical Education",2025-04-18,"Western Wyoming Community College",1
"2995","Physical Education",2025-04-25,"Western Wyoming Community College",1
"2996","Physical Education",2025-05-02,"Western Wyoming Community College",1
"2997","Physical Education",2025-05-09,"Western Wyoming Community College",1
"2998","Physical Education",2025-05-16,"Western Wyoming Community College",1
"2999","Physical Education",2025-05-23,"Western Wyoming Community College",1
"3000","Physical Education",2025-05-30,"Western Wyoming Community College",1
"3001","Physical Education",2025-06-06,"Western Wyoming Community College",1
"3002","Physical Education",2025-06-13,"Western Wyoming Community College",1
"3003","Physical Education",2025-06-20,"Laramie County Community College",1
"3004","Physical Education",2025-06-20,"Western Wyoming Community College",1
"3005","Physical Education",2025-06-27,"Western Wyoming Community College",1
"3006","Physical Education",2025-07-04,"Laramie County Community College",1
"3007","Physical Education",2025-07-04,"Western Wyoming Community College",1
"3008","Physical Education",2025-07-11,"Western Wyoming Community College",1
"3009","Physical Education",2025-07-18,"Western Wyoming Community College",1
"3010","Physical Education",2025-07-25,"Western Wyoming Community College",1
"3011","Physical Education",2025-08-01,"Western Wyoming Community College",1
"3012","Physical Education",2025-08-08,"Western Wyoming Community College",1
"3013","Physical Education",2025-08-15,"Laramie County Community College",1
"3014","Physical Education",2025-08-15,"Western Wyoming Community College",1
"3015","Physical Education",2025-08-22,"Laramie County Community College",1
"3016","Physical Education",2025-08-22,"Western Wyoming Community College",1
"3017","Physical Education",2025-08-29,"Laramie County Community College",1
"3018","Physical Education",2025-08-29,"Western Wyoming Community College",1
"3019","Physical Education",2025-09-05,"Laramie County Community College",1
"3020","Physical Education",2025-09-05,"University of Wyoming",1
"3021","Physical Education",2025-09-05,"Western Wyoming Community College",1
"3022","Physical Education",2025-09-12,"Laramie County Community College",1
"3023","Physical Education",2025-09-12,"University of Wyoming",1
"3024","Physical Education",2025-09-12,"Western Wyoming Community College",1
"3025","Physical Education",2025-09-19,"Laramie County Community College",1
"3026","Physical Education",2025-09-19,"University of Wyoming",1
"3027","Physical Education",2025-09-19,"Western Wyoming Community College",1
"3028","Physical Education",2025-09-26,"Laramie County Community College",1
"3029","Physical Education",2025-09-26,"University of Wyoming",1
"3030","Physical Education",2025-09-26,"Western Wyoming Community College",1
"3031","Physical Education",2025-10-03,"Laramie County Community College",1
"3032","Physical Education",2025-10-03,"University of Wyoming",1
"3033","Physical Education",2025-10-03,"Western Wyoming Community College",1
"3034","Physical Education",2025-10-10,"Laramie County Community College",1
"3035","Physical Education",2025-10-10,"University of Wyoming",1
"3036","Physical Education",2025-10-10,"Western Wyoming Community College",1
"3037","Physical Education",2025-10-17,"Laramie County Community College",1
"3038","Physical Education",2025-10-17,"University of Wyoming",1
"3039","Physical Education",2025-10-17,"Western Wyoming Community College",1
"3040","Physical Education",2025-10-24,"Laramie County Community College",2
"3041","Physical Education",2025-10-24,"University of Wyoming",1
"3042","Physical Education",2025-10-24,"Western Wyoming Community College",1
"3043","Physical Education",2025-10-31,"Laramie County Community College",2
"3044","Physical Education",2025-10-31,"University of Wyoming",1
"3045","Physical Education",2025-10-31,"Western Wyoming Community College",1
"3046","Physical Education",2025-11-07,"Laramie County Community College",2
"3047","Physical Education",2025-11-07,"University of Wyoming",1
"3048","Physical Education",2025-11-07,"Western Wyoming Community College",1
"3049","Physical Education",2025-11-14,"Laramie County Community College",2
"3050","Physical Education",2025-11-14,"Western Wyoming Community College",1
"3051","Physical Education",2025-11-21,"Laramie County Community College",2
"3052","Physical Education",2025-11-21,"Western Wyoming Community College",1
"3053","Physical Education",2025-11-28,"Laramie County Community College",2
"3054","Physical Education",2025-11-28,"Western Wyoming Community College",1
"3055","Physical Education",2025-12-05,"Laramie County Community College",2
"3056","Physical Education",2025-12-05,"Western Wyoming Community College",1
"3057","Physical Education",2025-12-12,"Laramie County Community College",2
"3058","Physical Education",2025-12-12,"Western Wyoming Community College",1
"3059","Physical Education",2025-12-19,"Laramie County Community College",2
"3060","Physical Education",2025-12-19,"Western Wyoming Community College",1
"3061","Physical Education",2025-12-26,"Laramie County Community College",2
"3062","Physical Education",2025-12-26,"Western Wyoming Community College",1
"3063","Physical Education",2026-01-02,"Laramie County Community College",2
"3064","Physical Education",2026-01-02,"Western Wyoming Community College",1
"3065","Physical Education",2026-01-09,"Laramie County Community College",2
"3066","Physical Education",2026-01-09,"Western Wyoming Community College",1
"3067","Physical Education",2026-01-16,"Casper College",1
"3068","Physical Education",2026-01-16,"Laramie County Community College",2
"3069","Physical Education",2026-01-16,"Western Wyoming Community College",1
"3070","Physical Education",2026-01-23,"Casper College",1
"3071","Physical Education",2026-01-23,"Laramie County Community College",2
"3072","Physical Education",2026-01-23,"Western Wyoming Community College",1
"3073","Physical Education",2026-01-30,"Laramie County Community College",2
"3074","Physical Education",2026-01-30,"Western Wyoming Community College",1
"3075","Physical Education",2026-02-06,"Laramie County Community College",2
"3076","Physical Education",2026-02-06,"Western Wyoming Community College",1
"3077","Physical Education",2026-02-13,"Laramie County Community College",2
"3078","Physical Education",2026-02-13,"Western Wyoming Community College",1
"3079","Physical Education",2026-02-20,"Laramie County Community College",2
"3080","Physical Education",2026-02-20,"Western Wyoming Community College",1
"3081","Physical Education",2026-02-27,"Laramie County Community College",2
"3082","Physical Education",2026-02-27,"Western Wyoming Community College",1
"3083","Science",2024-08-09,"Central Wyoming College",1
"3084","Science",2024-08-09,"Gillette College",1
"3085","Science",2024-08-09,"Sheridan College",4
"3086","Science",2024-08-09,"University of Wyoming",4
"3087","Science",2024-08-16,"Central Wyoming College",1
"3088","Science",2024-08-16,"Gillette College",1
"3089","Science",2024-08-16,"Sheridan College",4
"3090","Science",2024-08-16,"University of Wyoming",4
"3091","Science",2024-08-23,"Central Wyoming College",1
"3092","Science",2024-08-23,"Gillette College",1
"3093","Science",2024-08-23,"Sheridan College",4
"3094","Science",2024-08-23,"University of Wyoming",4
"3095","Science",2024-08-30,"Central Wyoming College",1
"3096","Science",2024-08-30,"Gillette College",1
"3097","Science",2024-08-30,"Sheridan College",4
"3098","Science",2024-08-30,"University of Wyoming",4
"3099","Science",2024-09-06,"Central Wyoming College",1
"3100","Science",2024-09-06,"Gillette College",1
"3101","Science",2024-09-06,"Sheridan College",4
"3102","Science",2024-09-06,"University of Wyoming",4
"3103","Science",2024-09-13,"Central Wyoming College",1
"3104","Science",2024-09-13,"Gillette College",1
"3105","Science",2024-09-13,"Sheridan College",4
"3106","Science",2024-09-13,"University of Wyoming",5
"3107","Science",2024-09-20,"Central Wyoming College",1
"3108","Science",2024-09-20,"Gillette College",1
"3109","Science",2024-09-20,"Sheridan College",4
"3110","Science",2024-09-20,"University of Wyoming",7
"3111","Science",2024-09-27,"Central Wyoming College",1
"3112","Science",2024-09-27,"Gillette College",1
"3113","Science",2024-09-27,"Sheridan College",4
"3114","Science",2024-09-27,"University of Wyoming",8
"3115","Science",2024-10-04,"Central Wyoming College",1
"3116","Science",2024-10-04,"Gillette College",1
"3117","Science",2024-10-04,"Sheridan College",4
"3118","Science",2024-10-04,"University of Wyoming",9
"3119","Science",2024-10-11,"Central Wyoming College",1
"3120","Science",2024-10-11,"Gillette College",1
"3121","Science",2024-10-11,"Sheridan College",4
"3122","Science",2024-10-11,"University of Wyoming",10
"3123","Science",2024-10-18,"Central Wyoming College",1
"3124","Science",2024-10-18,"Gillette College",1
"3125","Science",2024-10-18,"Sheridan College",4
"3126","Science",2024-10-18,"University of Wyoming",9
"3127","Science",2024-10-25,"Sheridan College",4
"3128","Science",2024-10-25,"University of Wyoming",10
"3129","Science",2024-11-01,"Sheridan College",4
"3130","Science",2024-11-01,"University of Wyoming",10
"3131","Science",2024-11-08,"Sheridan College",4
"3132","Science",2024-11-08,"University of Wyoming",9
"3133","Science",2024-11-15,"Sheridan College",4
"3134","Science",2024-11-15,"University of Wyoming",7
"3135","Science",2024-11-22,"Sheridan College",4
"3136","Science",2024-11-22,"University of Wyoming",7
"3137","Science",2024-11-29,"Sheridan College",4
"3138","Science",2024-11-29,"University of Wyoming",7
"3139","Science",2024-12-06,"Sheridan College",4
"3140","Science",2024-12-06,"University of Wyoming",7
"3141","Science",2024-12-13,"Sheridan College",4
"3142","Science",2024-12-13,"University of Wyoming",7
"3143","Science",2024-12-20,"Sheridan College",4
"3144","Science",2024-12-20,"University of Wyoming",7
"3145","Science",2024-12-27,"Sheridan College",4
"3146","Science",2024-12-27,"University of Wyoming",7
"3147","Science",2025-01-03,"Sheridan College",4
"3148","Science",2025-01-03,"University of Wyoming",7
"3149","Science",2025-01-10,"Gillette College",1
"3150","Science",2025-01-10,"Sheridan College",4
"3151","Science",2025-01-10,"University of Wyoming",7
"3152","Science",2025-01-17,"Gillette College",1
"3153","Science",2025-01-17,"Sheridan College",4
"3154","Science",2025-01-17,"University of Wyoming",9
"3155","Science",2025-01-24,"Casper College",1
"3156","Science",2025-01-24,"Gillette College",1
"3157","Science",2025-01-24,"Sheridan College",4
"3158","Science",2025-01-24,"University of Wyoming",9
"3159","Science",2025-01-31,"Gillette College",1
"3160","Science",2025-01-31,"Sheridan College",4
"3161","Science",2025-01-31,"University of Wyoming",9
"3162","Science",2025-02-07,"Gillette College",1
"3163","Science",2025-02-07,"Sheridan College",4
"3164","Science",2025-02-07,"University of Wyoming",9
"3165","Science",2025-02-14,"Gillette College",1
"3166","Science",2025-02-14,"Sheridan College",4
"3167","Science",2025-02-14,"University of Wyoming",10
"3168","Science",2025-02-21,"Gillette College",1
"3169","Science",2025-02-21,"Sheridan College",4
"3170","Science",2025-02-21,"University of Wyoming",10
"3171","Science",2025-02-28,"Gillette College",1
"3172","Science",2025-02-28,"Sheridan College",4
"3173","Science",2025-02-28,"University of Wyoming",10
"3174","Science",2025-03-07,"Gillette College",1
"3175","Science",2025-03-07,"Sheridan College",4
"3176","Science",2025-03-07,"University of Wyoming",11
"3177","Science",2025-03-14,"Gillette College",1
"3178","Science",2025-03-14,"Sheridan College",4
"3179","Science",2025-03-14,"University of Wyoming",10
"3180","Science",2025-03-21,"Gillette College",1
"3181","Science",2025-03-21,"Sheridan College",4
"3182","Science",2025-03-21,"University of Wyoming",13
"3183","Science",2025-03-28,"Gillette College",1
"3184","Science",2025-03-28,"Laramie County Community College",3
"3185","Science",2025-03-28,"Sheridan College",4
"3186","Science",2025-03-28,"University of Wyoming",13
"3187","Science",2025-04-04,"Gillette College",1
"3188","Science",2025-04-04,"Laramie County Community College",4
"3189","Science",2025-04-04,"Sheridan College",4
"3190","Science",2025-04-04,"University of Wyoming",14
